"liga","fecha","mercado","casa","local","visitante","seleccion","cuota","timestamp"
"La Liga - Spain","2025-09-13T12:00:00Z","h2h","Winamax (FR)","Getafe","Oviedo","Draw","3,25","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-09-13T12:00:00Z","h2h","1xBet","Getafe","Oviedo","Getafe","1,94","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-09-13T12:00:00Z","h2h","1xBet","Getafe","Oviedo","Oviedo","4,82","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-09-13T12:00:00Z","h2h","1xBet","Getafe","Oviedo","Draw","3,43","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-09-13T12:00:00Z","h2h","Marathon Bet","Getafe","Oviedo","Getafe","1,89","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-09-13T12:00:00Z","h2h","Marathon Bet","Getafe","Oviedo","Oviedo","4,7","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-09-13T12:00:00Z","h2h","Marathon Bet","Getafe","Oviedo","Draw","3,35","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-09-13T12:00:00Z","h2h","Unibet (FR)","Getafe","Oviedo","Getafe","1,77","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-09-13T12:00:00Z","h2h","Unibet (FR)","Getafe","Oviedo","Oviedo","3,9","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-09-13T12:00:00Z","h2h","Unibet (FR)","Getafe","Oviedo","Draw","2,95","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-09-13T12:00:00Z","h2h","Tipico","Getafe","Oviedo","Getafe","1,87","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-09-13T12:00:00Z","h2h","Tipico","Getafe","Oviedo","Oviedo","4,5","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-09-13T12:00:00Z","h2h","Tipico","Getafe","Oviedo","Draw","3,3","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-09-13T12:00:00Z","h2h","Pinnacle","Getafe","Oviedo","Getafe","1,92","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-09-13T12:00:00Z","h2h","Pinnacle","Getafe","Oviedo","Oviedo","4,48","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-09-13T12:00:00Z","h2h","Pinnacle","Getafe","Oviedo","Draw","3,24","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-09-13T14:15:00Z","h2h","Winamax (FR)","Levante","Real Betis","Levante","3,15","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-09-13T14:15:00Z","h2h","Winamax (FR)","Levante","Real Betis","Real Betis","2,25","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-09-13T14:15:00Z","h2h","Winamax (FR)","Levante","Real Betis","Draw","3,35","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-09-13T14:15:00Z","h2h","Parions Sport (FR)","Levante","Real Betis","Levante","2,85","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-09-13T14:15:00Z","h2h","Parions Sport (FR)","Levante","Real Betis","Real Betis","2,1","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-09-13T14:15:00Z","h2h","Parions Sport (FR)","Levante","Real Betis","Draw","3,0","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-09-13T14:15:00Z","h2h","1xBet","Levante","Real Betis","Levante","3,28","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-09-13T14:15:00Z","h2h","1xBet","Levante","Real Betis","Real Betis","2,34","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-09-13T14:15:00Z","h2h","1xBet","Levante","Real Betis","Draw","3,54","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-09-13T14:15:00Z","h2h","Marathon Bet","Levante","Real Betis","Levante","3,2","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-09-13T14:15:00Z","h2h","Marathon Bet","Levante","Real Betis","Real Betis","2,28","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-09-13T14:15:00Z","h2h","Marathon Bet","Levante","Real Betis","Draw","3,45","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-09-13T14:15:00Z","h2h","Tipico","Levante","Real Betis","Levante","3,3","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-09-13T14:15:00Z","h2h","Tipico","Levante","Real Betis","Real Betis","2,25","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-09-13T14:15:00Z","h2h","Tipico","Levante","Real Betis","Draw","3,2","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-09-13T14:15:00Z","h2h","Pinnacle","Levante","Real Betis","Levante","3,23","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-09-13T14:15:00Z","h2h","Pinnacle","Levante","Real Betis","Real Betis","2,32","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-09-13T14:15:00Z","h2h","Pinnacle","Levante","Real Betis","Draw","3,24","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-09-13T14:15:00Z","h2h","Unibet (FR)","Levante","Real Betis","Levante","2,85","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-09-13T14:15:00Z","h2h","Unibet (FR)","Levante","Real Betis","Real Betis","2,09","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-09-13T14:15:00Z","h2h","Unibet (FR)","Levante","Real Betis","Draw","3,0","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-09-14T12:00:00Z","h2h","1xBet","Celta Vigo","Girona","Celta Vigo","1,81","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-09-14T12:00:00Z","h2h","1xBet","Celta Vigo","Girona","Girona","4,81","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-09-14T12:00:00Z","h2h","1xBet","Celta Vigo","Girona","Draw","3,91","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-09-14T12:00:00Z","h2h","Parions Sport (FR)","Celta Vigo","Girona","Celta Vigo","1,64","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-09-14T12:00:00Z","h2h","Parions Sport (FR)","Celta Vigo","Girona","Girona","3,95","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-09-14T12:00:00Z","h2h","Parions Sport (FR)","Celta Vigo","Girona","Draw","3,4","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-09-14T12:00:00Z","h2h","Winamax (DE)","Celta Vigo","Girona","Celta Vigo","1,76","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-09-14T12:00:00Z","h2h","Winamax (DE)","Celta Vigo","Girona","Girona","4,4","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-09-14T12:00:00Z","h2h","Winamax (DE)","Celta Vigo","Girona","Draw","3,85","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-09-14T12:00:00Z","h2h","Winamax (FR)","Celta Vigo","Girona","Celta Vigo","1,76","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-09-14T12:00:00Z","h2h","Winamax (FR)","Celta Vigo","Girona","Girona","4,4","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-09-14T12:00:00Z","h2h","Winamax (FR)","Celta Vigo","Girona","Draw","3,85","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-09-14T12:00:00Z","h2h","Marathon Bet","Celta Vigo","Girona","Celta Vigo","1,77","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-09-14T12:00:00Z","h2h","Marathon Bet","Celta Vigo","Girona","Girona","4,7","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-09-14T12:00:00Z","h2h","Marathon Bet","Celta Vigo","Girona","Draw","3,82","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-09-14T12:00:00Z","h2h","Tipico","Celta Vigo","Girona","Celta Vigo","1,75","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-09-14T12:00:00Z","h2h","Tipico","Celta Vigo","Girona","Girona","4,2","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-09-14T12:00:00Z","h2h","Tipico","Celta Vigo","Girona","Draw","4,0","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-09-14T12:00:00Z","h2h","Pinnacle","Celta Vigo","Girona","Celta Vigo","1,76","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-09-14T12:00:00Z","h2h","Pinnacle","Celta Vigo","Girona","Girona","4,36","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-09-14T12:00:00Z","h2h","Pinnacle","Celta Vigo","Girona","Draw","3,92","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-09-14T12:00:00Z","h2h","William Hill","Celta Vigo","Girona","Celta Vigo","1,75","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-09-14T12:00:00Z","h2h","William Hill","Celta Vigo","Girona","Girona","4,5","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-09-14T12:00:00Z","h2h","William Hill","Celta Vigo","Girona","Draw","3,7","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-09-14T16:30:00Z","h2h","Parions Sport (FR)","CA Osasuna","Rayo Vallecano","CA Osasuna","2,1","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-09-14T16:30:00Z","h2h","Parions Sport (FR)","CA Osasuna","Rayo Vallecano","Rayo Vallecano","3,0","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-09-14T16:30:00Z","h2h","Parions Sport (FR)","CA Osasuna","Rayo Vallecano","Draw","2,9","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-09-14T16:30:00Z","h2h","1xBet","CA Osasuna","Rayo Vallecano","CA Osasuna","2,34","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-09-14T16:30:00Z","h2h","1xBet","CA Osasuna","Rayo Vallecano","Rayo Vallecano","3,4","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-09-14T16:30:00Z","h2h","1xBet","CA Osasuna","Rayo Vallecano","Draw","3,4","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-09-14T16:30:00Z","h2h","Marathon Bet","CA Osasuna","Rayo Vallecano","CA Osasuna","2,28","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-09-14T16:30:00Z","h2h","Marathon Bet","CA Osasuna","Rayo Vallecano","Rayo Vallecano","3,32","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-09-14T16:30:00Z","h2h","Marathon Bet","CA Osasuna","Rayo Vallecano","Draw","3,32","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-09-14T16:30:00Z","h2h","Tipico","CA Osasuna","Rayo Vallecano","CA Osasuna","2,25","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-09-14T16:30:00Z","h2h","Tipico","CA Osasuna","Rayo Vallecano","Rayo Vallecano","3,3","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-09-14T16:30:00Z","h2h","Tipico","CA Osasuna","Rayo Vallecano","Draw","3,2","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-09-14T16:30:00Z","h2h","Pinnacle","CA Osasuna","Rayo Vallecano","CA Osasuna","2,31","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-09-14T16:30:00Z","h2h","Pinnacle","CA Osasuna","Rayo Vallecano","Rayo Vallecano","3,33","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-09-14T16:30:00Z","h2h","Pinnacle","CA Osasuna","Rayo Vallecano","Draw","3,16","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-09-14T16:30:00Z","h2h","William Hill","CA Osasuna","Rayo Vallecano","CA Osasuna","2,25","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-09-14T16:30:00Z","h2h","William Hill","CA Osasuna","Rayo Vallecano","Rayo Vallecano","3,2","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-09-14T16:30:00Z","h2h","William Hill","CA Osasuna","Rayo Vallecano","Draw","3,2","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-09-14T17:00:00Z","h2h","1xBet","Athletic Bilbao","Alavés","Alavés","6,91","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-09-14T17:00:00Z","h2h","1xBet","Athletic Bilbao","Alavés","Athletic Bilbao","1,55","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-09-14T17:00:00Z","h2h","1xBet","Athletic Bilbao","Alavés","Draw","4,46","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-09-14T17:00:00Z","h2h","Parions Sport (FR)","Athletic Bilbao","Alavés","Alavés","5,2","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-09-14T17:00:00Z","h2h","Parions Sport (FR)","Athletic Bilbao","Alavés","Athletic Bilbao","1,46","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-09-14T17:00:00Z","h2h","Parions Sport (FR)","Athletic Bilbao","Alavés","Draw","3,55","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-09-14T17:00:00Z","h2h","Winamax (DE)","Athletic Bilbao","Alavés","Alavés","6,0","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-09-14T17:00:00Z","h2h","Winamax (DE)","Athletic Bilbao","Alavés","Athletic Bilbao","1,54","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-09-14T17:00:00Z","h2h","Winamax (DE)","Athletic Bilbao","Alavés","Draw","4,1","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-09-14T17:00:00Z","h2h","Winamax (FR)","Athletic Bilbao","Alavés","Alavés","6,0","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-09-14T17:00:00Z","h2h","Winamax (FR)","Athletic Bilbao","Alavés","Athletic Bilbao","1,54","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-09-14T17:00:00Z","h2h","Winamax (FR)","Athletic Bilbao","Alavés","Draw","4,1","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-09-14T17:00:00Z","h2h","Marathon Bet","Athletic Bilbao","Alavés","Alavés","6,75","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-09-14T17:00:00Z","h2h","Marathon Bet","Athletic Bilbao","Alavés","Athletic Bilbao","1,51","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-09-14T17:00:00Z","h2h","Marathon Bet","Athletic Bilbao","Alavés","Draw","4,35","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-09-14T17:00:00Z","h2h","Tipico","Athletic Bilbao","Alavés","Alavés","5,7","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-09-14T17:00:00Z","h2h","Tipico","Athletic Bilbao","Alavés","Athletic Bilbao","1,57","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-09-14T17:00:00Z","h2h","Tipico","Athletic Bilbao","Alavés","Draw","4,0","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-09-14T17:00:00Z","h2h","Pinnacle","Athletic Bilbao","Alavés","Alavés","5,87","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-09-14T17:00:00Z","h2h","Pinnacle","Athletic Bilbao","Alavés","Athletic Bilbao","1,6","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-09-14T17:00:00Z","h2h","Pinnacle","Athletic Bilbao","Alavés","Draw","3,83","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-09-14T17:00:00Z","h2h","Winamax (FR)","Atlético Madrid","Villarreal","Atlético Madrid","1,78","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-09-14T17:00:00Z","h2h","Winamax (FR)","Atlético Madrid","Villarreal","Villarreal","4,3","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-09-14T17:00:00Z","h2h","Winamax (FR)","Atlético Madrid","Villarreal","Draw","3,8","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-09-14T17:00:00Z","h2h","Winamax (DE)","Atlético Madrid","Villarreal","Atlético Madrid","1,78","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-09-14T17:00:00Z","h2h","Winamax (DE)","Atlético Madrid","Villarreal","Villarreal","4,3","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-09-14T17:00:00Z","h2h","Winamax (DE)","Atlético Madrid","Villarreal","Draw","3,8","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-09-14T17:00:00Z","h2h","1xBet","Atlético Madrid","Villarreal","Atlético Madrid","1,74","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-09-14T17:00:00Z","h2h","1xBet","Atlético Madrid","Villarreal","Villarreal","5,17","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-09-14T17:00:00Z","h2h","1xBet","Atlético Madrid","Villarreal","Draw","4,04","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-09-14T17:00:00Z","h2h","Marathon Bet","Atlético Madrid","Villarreal","Atlético Madrid","1,7","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-09-14T17:00:00Z","h2h","Marathon Bet","Atlético Madrid","Villarreal","Villarreal","5,05","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-09-14T17:00:00Z","h2h","Marathon Bet","Atlético Madrid","Villarreal","Draw","3,94","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-09-14T17:00:00Z","h2h","Tipico","Atlético Madrid","Villarreal","Atlético Madrid","1,83","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-09-14T17:00:00Z","h2h","Tipico","Atlético Madrid","Villarreal","Villarreal","4,0","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-09-14T17:00:00Z","h2h","Tipico","Atlético Madrid","Villarreal","Draw","3,8","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-09-14T17:00:00Z","h2h","Pinnacle","Atlético Madrid","Villarreal","Atlético Madrid","1,86","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-09-14T17:00:00Z","h2h","Pinnacle","Atlético Madrid","Villarreal","Villarreal","4,07","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-09-14T17:00:00Z","h2h","Pinnacle","Atlético Madrid","Villarreal","Draw","3,71","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-09-14T17:00:00Z","h2h","1xBet","Barcelona","Valencia","Barcelona","1,29","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-09-14T17:00:00Z","h2h","1xBet","Barcelona","Valencia","Valencia","11,9","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-09-14T17:00:00Z","h2h","1xBet","Barcelona","Valencia","Draw","6,49","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-09-14T17:00:00Z","h2h","Parions Sport (FR)","Barcelona","Valencia","Barcelona","1,16","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-09-14T17:00:00Z","h2h","Parions Sport (FR)","Barcelona","Valencia","Valencia","8,9","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-09-14T17:00:00Z","h2h","Parions Sport (FR)","Barcelona","Valencia","Draw","5,3","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-09-14T17:00:00Z","h2h","Winamax (FR)","Barcelona","Valencia","Barcelona","1,22","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-09-14T17:00:00Z","h2h","Winamax (FR)","Barcelona","Valencia","Valencia","11,5","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-09-14T17:00:00Z","h2h","Winamax (FR)","Barcelona","Valencia","Draw","6,75","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-09-14T17:00:00Z","h2h","Winamax (DE)","Barcelona","Valencia","Barcelona","1,22","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-09-14T17:00:00Z","h2h","Winamax (DE)","Barcelona","Valencia","Valencia","11,5","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-09-14T17:00:00Z","h2h","Winamax (DE)","Barcelona","Valencia","Draw","6,75","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-09-14T17:00:00Z","h2h","Marathon Bet","Barcelona","Valencia","Barcelona","1,26","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-09-14T17:00:00Z","h2h","Marathon Bet","Barcelona","Valencia","Valencia","11,5","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-09-14T17:00:00Z","h2h","Marathon Bet","Barcelona","Valencia","Draw","6,25","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-09-14T17:00:00Z","h2h","Tipico","Barcelona","Valencia","Barcelona","1,2","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-09-14T17:00:00Z","h2h","Tipico","Barcelona","Valencia","Valencia","10,5","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-09-14T17:00:00Z","h2h","Tipico","Barcelona","Valencia","Draw","7,5","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-09-14T17:00:00Z","h2h","Pinnacle","Barcelona","Valencia","Barcelona","1,22","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-09-14T17:00:00Z","h2h","Pinnacle","Barcelona","Valencia","Valencia","10,57","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-09-14T17:00:00Z","h2h","Pinnacle","Barcelona","Valencia","Draw","6,89","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-09-14T17:00:00Z","h2h","1xBet","Real Sociedad","Real Madrid","Real Madrid","1,68","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-09-14T17:00:00Z","h2h","1xBet","Real Sociedad","Real Madrid","Real Sociedad","5,99","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-09-14T17:00:00Z","h2h","1xBet","Real Sociedad","Real Madrid","Draw","3,94","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-09-14T17:00:00Z","h2h","Parions Sport (FR)","Real Sociedad","Real Madrid","Real Madrid","1,47","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-09-14T17:00:00Z","h2h","Parions Sport (FR)","Real Sociedad","Real Madrid","Real Sociedad","4,85","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-09-14T17:00:00Z","h2h","Parions Sport (FR)","Real Sociedad","Real Madrid","Draw","3,7","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-09-14T17:00:00Z","h2h","Winamax (FR)","Real Sociedad","Real Madrid","Real Madrid","1,56","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-09-14T17:00:00Z","h2h","Winamax (FR)","Real Sociedad","Real Madrid","Real Sociedad","5,6","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-09-14T17:00:00Z","h2h","Winamax (FR)","Real Sociedad","Real Madrid","Draw","4,2","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-09-14T17:00:00Z","h2h","Winamax (DE)","Real Sociedad","Real Madrid","Real Madrid","1,56","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-09-14T17:00:00Z","h2h","Winamax (DE)","Real Sociedad","Real Madrid","Real Sociedad","5,6","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-09-14T17:00:00Z","h2h","Winamax (DE)","Real Sociedad","Real Madrid","Draw","4,2","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-09-14T17:00:00Z","h2h","Marathon Bet","Real Sociedad","Real Madrid","Real Madrid","1,64","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-09-14T17:00:00Z","h2h","Marathon Bet","Real Sociedad","Real Madrid","Real Sociedad","5,85","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-09-14T17:00:00Z","h2h","Marathon Bet","Real Sociedad","Real Madrid","Draw","3,84","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-09-14T17:00:00Z","h2h","Tipico","Real Sociedad","Real Madrid","Real Madrid","1,5","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-09-14T17:00:00Z","h2h","Tipico","Real Sociedad","Real Madrid","Real Sociedad","5,7","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-09-14T17:00:00Z","h2h","Tipico","Real Sociedad","Real Madrid","Draw","4,6","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-09-14T17:00:00Z","h2h","Pinnacle","Real Sociedad","Real Madrid","Real Madrid","1,49","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-09-14T17:00:00Z","h2h","Pinnacle","Real Sociedad","Real Madrid","Real Sociedad","5,16","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-09-14T17:00:00Z","h2h","Pinnacle","Real Sociedad","Real Madrid","Draw","4,27","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-09-15T19:00:00Z","h2h","Winamax (FR)","Espanyol","Mallorca","Espanyol","2,15","2025-08-25T18:37:44.821297"
"La Liga - Spain","2025-09-15T19:00:00Z","h2h","Winamax (FR)","Espanyol","Mallorca","Mallorca","3,45","2025-08-25T18:37:44.821297"
